id,band_gap
16412,-0.711226898
16413,-0.316800824
16414,0.84641172
16415,-1.201195366
16416,-1.556990961
16417,-2.766649939
16418,-2.57240998
16419,-0.014790803
16420,-3.221754336
16421,-3.103205642
16422,-0.302846563
16423,-0.018987861
16424,-3.706644822
16425,-0.810732125
16426,-0.887138204
16427,-0.913618138
16428,-0.23409678
16429,-4.013063711
16430,-0.285458283
16431,-1.913687885
16432,-0.431304133
16433,-0.385701638
16434,-3.099533429
16435,-0.901562997
16436,-0.816615321
16437,-1.42086484
16438,-2.41800423
16439,-0.128585173
16440,-3.099749011
16441,-0.147371925
16442,-1.984742249
16443,-0.713891777
16444,0.014559754
16445,-1.08928916
16446,-3.625668645
16447,-2.169167135
16448,-0.035106258
16449,-2.976354944
16450,-0.723939061
16451,-1.840607666
16452,-2.693376683
16453,-0.352995859
16454,-1.09675456
16455,-1.954011733
16456,-0.595545775
16457,-3.350957416
16458,-3.005680386
16459,-0.597656779
16460,-1.630215979
16461,-2.435422048
16462,0.154652302
16463,-0.320195321
16464,-0.911134627
16465,-0.550523386
16466,-2.047122804
16467,-1.841532514
16468,-2.037715393
16469,-3.065297328
16470,-0.744725537
16471,-0.554130545
16472,-2.11142582
16473,-1.612972979
16474,-2.741612085
16475,-2.596877068
16476,-0.45027265
16477,-0.40846633
16478,-0.166759874
16479,-0.804651576
16480,-3.32782255
16481,-2.466397675
16482,-2.713903962
16483,-1.249787654
16484,-4.272147029
16485,-2.978824452
16486,-1.852032989
16487,-3.527523292
16488,-0.219311498
16489,-2.75726988
16490,-0.744618634
16491,-1.497083791
16492,-2.436391162
16493,-0.089188595
16494,0.046074058
16495,-1.558211661
16496,-0.07761161
16497,-4.151169467
16498,0.457817828
16499,1.154819843
16500,-0.2289677
16501,-2.377340963
16502,-2.956277598
16503,-0.348474817
16504,-2.083261176
16505,-3.278198734
16506,-0.3845259
16507,-1.669222186
16508,-0.436820716
16509,-1.257371593
16510,-0.511101055
16511,-3.892212581
16512,-3.091409317
16513,-2.415427044
16514,-3.500134514
16515,0.037390756
16516,-2.978570885
16517,-1.373475386
16518,-2.535634974
16519,-1.132475816
16520,-1.736449843
16521,-3.615529563
16522,-2.413237074
16523,-2.407498129
16524,-0.99429842
16525,-1.192819759
16526,-0.693876562
16527,-1.518820888
16528,-0.753796731
16529,-3.615513756
16530,-1.995862693
16531,-2.594842039
16532,-3.210077267
16533,-2.304229377
16534,-0.819879131
16535,-2.9250584
16536,0
16537,-1.641850748
16538,-0.056658663
16539,-2.99864593
16540,-2.228131407
16541,-0.738185467
16542,-0.003025621
16543,-1.29376904
16544,-0.44385129
16545,-0.389231791
16546,-2.412650695
16547,-0.15666136
16548,-2.779953457
16549,-2.024002703
16550,-0.144517757
16551,-3.624265841
16552,0.0002968
16553,-0.227815187
16554,-0.53546291
16555,-1.182098423
16556,-1.593133218
16557,-0.604885348
16558,0.078018457
16559,0.261303697
16560,-0.766365166
16561,-0.960436726
16562,-0.591715621
16563,1.400760182
16564,-2.831018954
16565,-3.125640589
16566,-1.353783355
16567,-1.684943574
16568,-0.536550971
16569,-0.624795664
16570,-2.440986329
16571,-3.963310733
16572,-1.006753005
16573,-1.629602341
16574,-1.020817795
16575,-0.356854164
16576,-0.452335474
16577,-3.301831902
16578,-3.161369146
16579,-3.028055296
16580,-2.912512058
16581,-2.755569716
16582,-2.361112891
16583,-0.810067492
16584,-0.752450317
16585,-1.750845484
16586,-0.576797025
16587,-0.892027398
16588,-1.019026665
16589,-0.994034212
16590,-2.613555162
16591,-0.342002589
16592,-1.942696576
16593,-1.86146667
16594,-2.417936281
16595,-3.377300181
16596,-0.255605545
16597,-3.749041269
16598,0.333186002
16599,-0.512330716
16600,0.830639879
16601,-1.824937764
16602,-2.192431619
16603,-0.198812771
16604,-2.917470722
16605,-3.405400444
16606,-1.938635741
16607,-0.139769045
16608,-3.182216552
16609,-2.204434049
16610,-0.258201912
16611,-2.240715073
16612,-0.715778582
16613,-2.075671982
16614,0.21207579
16615,-3.323826716
16616,-2.522745293
16617,-2.773078569
16618,-0.483110935
16619,-1.973735665
16620,-2.352590064
16621,0.787239836
16622,-0.169549745
16623,-0.420317823
16624,-2.47529723
16625,-2.250324247
16626,-0.842615943
16627,-1.549496631
16628,-0.148702123
16629,-3.029866028
16630,-1.920298151
16631,-0.799924048
16632,-1.892014568
16633,-4.046802591
16634,-2.063441302
16635,-2.556633375
16636,-2.639177057
16637,-3.204319853
16638,-0.609453106
16639,-1.252408235
16640,-1.874252992
16641,-0.108459694
16642,-2.46869752
16643,-0.492634554
16644,-0.363017123
16645,-0.555621383
16646,-0.55203827
16647,-0.115302513
16648,-2.227280138
16649,-1.162044104
16650,-0.286247206
16651,-0.219663549
16652,-0.003322157
16653,-2.454790755
16654,-2.594414954
16655,-3.467995679
16656,-2.780106221
16657,-0.789603003
16658,-2.623509666
16659,-2.105291508
16660,-1.543394958
16661,-0.032105427
16662,-0.783735984
16663,0.024958427
16664,-1.538819506
16665,0.37244406
16666,-0.948697366
16667,-1.272879195
16668,-2.868627504
16669,-3.776961921
16670,-3.642550753
16671,-0.561864801
16672,-2.209206236
16673,-1.705782396
16674,-0.665140005
16675,-0.926480659
16676,-0.479672797
16677,-2.589355227
16678,-0.319264896
16679,-0.747587717
16680,-1.686357108
16681,-2.883643518
16682,0.255971827
16683,0
16684,-0.319830889
16685,-0.824062444
16686,-2.757599299
16687,-1.795604178
16688,-3.146799258
16689,-1.894548471
16690,-0.313346046
16691,-1.464586489
16692,-2.424899062
16693,-2.383452435
16694,-1.999146215
16695,-3.372962391
16696,-2.017209506
16697,-0.665188593
16698,-2.85026358
16699,-2.667540766
16700,-2.111002392
16701,-3.128266745
16702,-2.743354736
16703,-3.205618631
16704,0.234286579
16705,-1.199112589
16706,-2.297274894
16707,-0.485506403
16708,-1.434328718
16709,-0.000476321
16710,-0.399796574
16711,-1.923496751
16712,-1.24052744
16713,-0.677426376
16714,-0.248641842
16715,-1.786610219
16716,0.079686988
16717,-2.496968472
16718,-1.052491428
16719,-2.411996099
16720,-1.153611015
16721,-2.435903326
16722,-1.879055618
16723,0.057220293
16724,-3.033698388
16725,-0.965103621
16726,0.245195097
16727,-0.541231835
16728,-0.653348076
16729,-4.43710044
16730,-2.439609587
16731,-1.038106801
16732,-2.784264786
16733,-1.3793176
16734,-4.024737768
16735,-1.751434392
16736,-2.709571532
16737,-0.455269725
16738,-0.687380353
16739,-0.5251094
16740,-0.469542802
16741,-2.699430839
16742,-1.918057427
16743,-3.252832964
16744,-0.481241172
16745,-0.235507869
16746,-3.274233099
16747,-2.028010695
16748,-2.54017158
16749,-4.172736916
16750,-0.713341696
16751,-2.252789325
16752,-0.678758923
16753,-2.223597808
16754,-1.945905108
16755,-1.117348938
16756,-2.450368513
16757,-2.676675463
16758,-1.431817423
16759,-2.49204619
16760,-2.693457386
16761,-2.445322811
16762,-3.180255426
16763,-0.540206793
16764,-1.386350611
16765,-1.270029913
16766,-2.171859637
16767,-2.554144653
16768,-2.843726793
16769,-0.34531878
16770,-2.675061418
16771,-0.179029659
16772,-1.545600502
16773,-3.266250228
16774,-2.96515067
16775,-2.903472738
16776,-1.663450237
16777,-0.814900233
16778,-1.479588475
16779,-0.288323118
16780,-1.15272772
16781,-1.906616036
16782,-3.019557972
16783,-0.293918475
16784,-0.559913996
16785,-3.147597897
16786,-2.741912266
16787,-0.451982042
16788,-1.687687797
16789,-1.307858212
16790,-0.907782282
16791,-0.303190145
16792,-0.849668941
16793,-1.336368134
16794,-0.258500041
16795,-0.587581833
16796,-2.203048865
16797,-3.910239227
16798,-1.655960962
16799,-2.0406148
16800,-1.426255025
16801,-2.660259843
16802,-0.400769869
16803,-0.406297815
16804,-2.192726531
16805,-3.139894071
16806,-3.491981026
16807,-3.050334787
16808,-2.802412348
16809,-3.431876834
16810,-2.617466823
16811,-0.380099527
16812,-2.908479596
16813,-0.512534614
16814,-1.46681459
16815,-2.390042639
16816,-0.442344008
16817,-2.951764697
16818,-2.281064014
16819,-2.890039051
16820,-2.172777428
16821,-1.258860589
16822,-3.564641756
16823,-2.868397295
16824,-1.543012914
16825,-2.228722386
16826,-1.58105652
16827,-2.408222909
16828,-2.67007459
16829,-3.030949339
16830,-1.855823175
16831,-2.183535228
16832,-3.105655001
16833,-0.601191774
16834,-2.451429283
16835,-1.849939177
16836,-2.693539543
16837,-3.790121971
16838,-1.302688723
16839,-0.625760179
16840,-0.903404055
16841,-0.401421917
16842,-1.671763671
16843,-0.054748432
16844,-2.679051803
16845,-0.510828648
16846,-0.35543325
16847,-2.574828504
16848,-1.868330599
16849,-0.249395621
16850,-2.225745191
16851,-0.794252408
16852,-3.700829697
16853,-2.958397384
16854,-0.433208285
16855,-2.428404835
16856,-2.299669806
16857,-0.236922465
16858,-1.002259807
16859,-2.971303863
16860,-1.561773032
16861,-0.880211287
16862,-2.65625559
16863,-0.562630419
16864,-2.38034398
16865,-1.40639795
16866,-0.205878936
16867,0.593972734
16868,0.559423253
16869,-0.961909733
16870,-2.105075821
16871,-1.545087177
16872,-0.651303054
16873,-1.505948836
16874,-0.779334885
16875,-2.0705601
16876,-0.971251325
16877,-2.109564703
16878,-1.494822601
16879,-4.349773349
16880,-0.459283256
16881,-1.701659565
16882,0.95483688
16883,-2.479850777
16884,-1.27082058
16885,-0.649327216
16886,-3.438205644
16887,1.320926322
16888,-1.011278749
16889,-3.279397111
16890,-3.199280255
16891,-0.451378113
16892,-1.182079722
16893,-0.234814092
16894,-2.547851188
16895,-3.302648601
16896,-3.110695481
16897,-2.85358781
16898,-1.743835883
16899,-2.038546198
16900,-3.188541592
16901,-1.729256522
16902,-3.131488239
16903,-3.422539645
16904,-0.92650841
16905,-3.045239572
16906,-3.624317422
16907,-2.45719493
16908,-2.450399144
16909,-2.415250591
16910,-2.177739892
16911,-1.853401348
16912,-0.117786309
16913,0.929987842
16914,-2.409286854
16915,-1.587168352
16916,-1.354025857
16917,-2.054273406
16918,-1.84524861
16919,0.030554283
16920,-3.159342088
16921,-2.49375749
16922,-1.296245116
16923,-0.876199465
16924,-0.338468159
16925,-3.580237578
16926,-1.500623617
16927,-0.213617238
16928,-2.777044313
16929,-0.464846468
16930,-3.086486752
16931,-1.105414542
16932,-2.220578252
16933,-3.580122191
16934,-0.041849597
16935,-0.358045308
16936,-0.342505597
16937,-0.408710919
16938,-2.12465172
16939,-2.075122698
16940,-2.733310438
16941,-0.696472826
16942,0.18209198
16943,-2.540360583
16944,-0.570335306
16945,-0.662777713
16946,-0.929569078
16947,-0.095607965
16948,-3.901649847
16949,-0.878109466
16950,-1.994429119
16951,-2.317484937
16952,-1.054881881
16953,-2.24086255
16954,-2.730138105
16955,-1.451235739
16956,-2.202690778
16957,-2.2862834
16958,-2.266957922
16959,-2.464148109
16960,-1.739099262
16961,-2.127520545
16962,-2.480374623
16963,-0.950988149
16964,-1.271871597
16965,-0.548356284
16966,-2.226240325
16967,-2.177555037
16968,-0.231439878
16969,-2.958917256
16970,-2.931193928
16971,-2.379970819
16972,-2.535632064
16973,-3.103277875
16974,-3.746115906
16975,-3.150100993
16976,-1.75312911
16977,-0.373533316
16978,-1.018330821
16979,-2.168889216
16980,-0.238188099
16981,-0.872202291
16982,-2.111879413
16983,-3.300665337
16984,-0.471918216
16985,-0.314177656
16986,0.10281441
16987,-0.60076634
16988,-3.041586633
16989,-2.227198113
16990,-1.416229371
16991,-0.809200419
16992,-0.73875195
16993,-0.061246889
16994,-0.790386935
16995,-0.090557397
16996,-1.520534672
16997,-3.615672324
16998,-0.767162123
16999,-1.704561039
17000,-1.329259647
17001,-1.605926734
17002,-0.305751924
17003,-1.32326028
17004,0.106788998
17005,-0.300651837
17006,-3.987211315
17007,-3.422380902
17008,-0.630148226
17009,-2.274022128
17010,-3.317087167
17011,-1.128996654
17012,-0.314652964
17013,-0.473638006
17014,-0.597388893
17015,-0.388964332
17016,-0.181679658
17017,-0.819197655
17018,-0.391722217
17019,-2.381209735
17020,-0.344325512
17021,-2.096210726
17022,-1.925790713
17023,-2.379489033
17024,-3.663756237
17025,0.641754739
17026,-1.53907372
17027,-0.951610941
17028,-3.347308246
17029,-3.246802517
17030,-1.670922191
17031,-0.425554998
17032,-1.79228991
17033,-0.240452048
17034,-3.826994183
17035,-0.132433362
17036,-3.778972888
17037,-3.445132433
17038,-0.086651019
17039,-1.638660266
17040,-3.929445163
17041,-2.110043551
17042,-3.542783266
17043,-1.40253961
17044,-2.276590493
17045,-0.459900065
17046,-4.020379297
17047,-0.776843662
17048,-1.275853705
17049,-0.541553102
17050,-1.250020866
17051,-1.579922256
17052,-3.88277542
17053,-1.988885863
17054,-2.644606853
17055,-0.336744108
17056,-0.952170125
17057,0.008007101
17058,-2.525724097
17059,-0.196479441
17060,-1.103917096
17061,-0.336011997
17062,-3.710178222
17063,-2.727839641
17064,-0.391132112
17065,-1.70750783
17066,-1.679046986
17067,-1.515461552
17068,-0.401143773
17069,0.014970214
17070,-2.224942904
17071,-2.228478558
17072,-0.484179962
17073,-3.183913102
17074,-0.458119186
17075,-0.845510357
17076,-1.954925242
17077,-2.629269117
17078,-0.667971674
17079,-0.615785278
17080,-0.570915305
17081,-0.519340363
17082,-3.153975895
17083,-0.843683105
17084,-1.714487087
17085,-2.776301789
17086,-1.962201721
17087,-0.378434327
17088,-0.015127835
17089,-0.523616152
17090,-0.537922986
17091,0.011277687
17092,-3.017517677
17093,-0.438121182
17094,-1.393361673
17095,-2.705322524
17096,-0.440346018
17097,-0.444225816
17098,-0.646345379
17099,-1.570261496
17100,0.06155524
17101,-3.746971711
17102,-2.497997273
17103,-2.534848579
17104,-0.347504483
17105,-2.110823881
17106,-3.207152152
17107,-3.187798366
17108,-1.212040921
17109,-0.760935337
17110,-0.415277083
17111,-2.914127912
17112,-2.445399679
17113,-1.489676657
17114,-0.507486365
17115,-0.338661178
17116,-0.459046086
17117,-2.471504517
17118,-2.880415441
17119,-2.454652917
17120,-3.258585413
17121,-2.848291426
17122,-2.142658724
17123,-0.864536666
17124,-0.292866402
17125,-3.248119095
17126,-2.758000611
17127,-3.361798442
17128,-0.530483162
17129,-2.736053329
17130,-2.542347985
17131,-0.103570237
17132,-0.258654072
17133,-3.201704407
17134,-2.000634691
17135,-0.933227463
17136,-2.394438842
17137,-0.511941575
17138,-2.877725836
17139,-0.364725522
17140,-2.437402484
17141,-1.870850957
17142,-1.615466776
17143,-2.593846064
17144,-0.019233294
17145,-0.69880803
17146,-2.67844829
17147,-0.7278724
17148,-2.557768724
17149,-0.473378848
17150,0.011841848
17151,-0.8257274
17152,-0.058242349
17153,-2.282307652
17154,-1.433297866
17155,-2.180773114
17156,-1.979071365
17157,-0.340282799
17158,0.001156836
17159,-2.132277971
17160,-1.018001624
17161,-0.094090631
17162,-0.2988418
17163,-1.237648471
17164,-0.186056535
17165,-3.1043954
17166,-0.615227565
17167,-3.295625415
17168,-2.442863783
17169,-1.499268135
17170,-0.98338193
17171,-2.233771893
17172,-1.374621588
17173,-0.028424429
17174,-2.316694432
17175,-0.262252351
17176,-0.148986395
17177,0.081278161
17178,-2.036796447
17179,-1.705369075
17180,-0.214055873
17181,-0.990352008
17182,-2.451364822
17183,-2.579532408
17184,-0.682256757
17185,-0.325241234
17186,-1.180286919
17187,0.12951077
17188,-1.552953615
17189,-2.943408011
17190,-2.850380678
17191,-2.377748462
17192,-1.289668646
17193,0.627546796
17194,-2.405526388
17195,-4.057498211
17196,-0.794281971
17197,-2.394272863
17198,-3.083589123
17199,-1.90739184
17200,-1.604390582
17201,-0.268106161
17202,-3.078896801
17203,-1.601154163
17204,-3.517793096
17205,-2.459360191
17206,-0.336117585
17207,-2.295125241
17208,-0.206720024
17209,-2.542969224
17210,-2.072672905
17211,-0.879152532
17212,-0.362273382
17213,-0.480070718
17214,-1.821456481
17215,-1.751710313
17216,-1.56769499
17217,-0.32785621
17218,-0.469845767
17219,-3.220164252
17220,0.141166751
17221,-2.347454152
17222,-3.277478959
17223,-2.511260489
17224,0.023239472
17225,-2.926295502
17226,-3.50585883
17227,-0.26077101
17228,-2.899001686
17229,-2.797461481
17230,-0.613279905
17231,-0.67052062
17232,-0.971396734
17233,-3.588580942
17234,-1.703871084
17235,-2.0891747
17236,-2.826576849
17237,-1.901503682
17238,-2.930172813
17239,-3.063535619
17240,-2.212576735
17241,-1.306878175
17242,-2.367370128
17243,-2.589071964
17244,-0.135862275
17245,-0.474331658
17246,-1.971683959
17247,-3.248053929
17248,-2.044217014
17249,-2.021485465
17250,-0.768862081
17251,-0.830369695
17252,-2.480239786
17253,-1.824097835
17254,-2.611734409
17255,-0.205255735
17256,-0.659425119
17257,-2.83126517
17258,-2.075585165
17259,-0.519189739
17260,-0.650005125
17261,-2.253861497
17262,-0.76279021
17263,-2.436062811
17264,-3.300479825
17265,-1.578418155
17266,-0.1845739
17267,-2.418867715
17268,-0.928456877
17269,-0.07352391
17270,-2.028612596
17271,-2.397132919
17272,-2.214237019
17273,-0.278164444
17274,-2.445887352
17275,-2.638362976
17276,-0.424851943
17277,-2.774877077
17278,-0.888553711
17279,-0.209301307
17280,-1.375015035
17281,-1.406525667
17282,-0.45071837
17283,-2.466616452
17284,-1.56003535
17285,-1.693645581
17286,-0.245158838
17287,-0.776761697
17288,-0.862846428
17289,-0.562877948
17290,-0.204494445
17291,-1.57647116
17292,-2.310513225
17293,-2.861625885
17294,-0.272505775
17295,-1.997553793
17296,0.472518585
17297,-1.309321597
17298,-2.995487682
17299,-0.262726172
17300,-1.903990236
17301,-1.698865837
17302,-2.014110776
17303,-1.946307273
17304,-0.770091536
17305,-0.961849919
17306,-0.233073903
17307,-2.873349558
17308,-2.17958672
17309,-1.187254939
17310,-1.505100862
17311,-2.372963812
17312,-1.776193058
17313,-0.599226353
17314,-1.651604505
17315,-2.122736102
17316,-0.35731995
17317,-2.330507498
17318,-3.462909369
17319,-0.927668745
17320,-2.436476641
17321,-0.942771566
17322,-2.282542793
17323,0.017753043
17324,-0.328044992
17325,-0.793648682
17326,-0.317515879
17327,-1.439812297
17328,-1.362017661
17329,-0.472917982
17330,1.004179524
17331,-3.26684535
17332,-3.364214007
17333,-2.408153829
17334,-1.941079238
17335,-0.610003057
17336,-1.749763545
17337,-0.765152964
17338,-3.216465553
17339,-2.586535569
17340,-2.417983558
17341,-2.458527931
17342,-2.37089576
17343,-3.520030986
17344,-3.36093347
17345,-2.255120207
17346,-0.062245472
17347,-3.010725613
17348,-2.4458692
17349,0.106096624
17350,-1.523936224
17351,0.007815093
17352,-3.77289957
17353,-0.342890365
17354,-3.422692111
17355,-2.545032965
17356,-0.837991532
17357,-3.715462652
17358,-3.45550075
17359,-2.36548706
17360,-3.185868129
17361,-3.604118637
17362,-2.39650544
17363,-0.403216203
17364,-0.459581792
17365,-2.739785812
17366,-1.307128673
17367,-0.876443237
17368,-1.193185273
17369,-0.463754261
17370,-0.90370905
17371,-1.023159209
17372,-3.767296875
17373,-3.197158501
17374,-0.239452865
17375,-0.806154873
17376,-2.688333571
17377,-0.150013282
17378,-1.971201318
17379,-0.412957526
17380,-2.588807825
17381,0.378920079
17382,-0.525201524
17383,-2.75779539
17384,-1.814592539
17385,-0.278303657
17386,-1.839858953
17387,-0.544119952
17388,-2.814930393
17389,-0.14483124
17390,-2.988669103
17391,-0.550406038
17392,-2.354596756
17393,-0.316112503
17394,-4.294488073
17395,-2.315595284
17396,-0.075494754
17397,-0.767521029
17398,-3.040846947
17399,-0.229763824
17400,-2.013340374
17401,-2.446543802
17402,-2.253728866
17403,-3.047116175
17404,-0.229188442
17405,-1.57177421
17406,-2.870848761
17407,-0.438658615
17408,-0.936869982
17409,-2.198701257
17410,-1.807685349
17411,-0.896866415
17412,-1.61115316
17413,-2.65689675
17414,0.032766779
17415,-1.316894221
17416,-0.953091063
17417,-2.817879008
17418,-3.436200034
17419,-1.934914647
17420,-0.273628419
17421,-1.946050163
17422,-2.497663253
17423,-0.321310251
17424,-0.965242083
17425,-2.334468615
17426,-2.069661002
17427,-0.042625319
17428,-1.860425673
17429,-3.350354493
17430,-2.396808391
17431,-0.44194041
17432,-2.325969403
17433,0.499629954
17434,-0.495761916
17435,-0.598891089
17436,-2.738285721
17437,-0.352251598
17438,-1.747234411
17439,-0.35190621
17440,-1.769671428
17441,-0.960652324
17442,-0.103462255
17443,0
17444,-1.963110271
17445,-1.677488062
17446,-3.502344185
17447,-1.279741568
17448,-0.464068638
17449,-0.454903179
17450,-1.95699226
17451,-0.372846938
17452,-2.177356454
17453,-0.294126949
17454,0.567719493
17455,-0.678488786
17456,-2.843882889
17457,-1.504242184
17458,-0.670401043
17459,-0.285686788
17460,-1.640797017
17461,-0.607235359
17462,-0.413839036
17463,-2.084104541
17464,-2.100577713
17465,-3.584992736
17466,-1.118938906
17467,-2.348505688
17468,-0.742457765
17469,-0.238489014
17470,-2.551999729
17471,-1.965024101
17472,-3.387357798
17473,-2.611442246
17474,-3.232947932
17475,-3.062623613
17476,-1.091043476
17477,-0.951203761
17478,-0.309574254
17479,-1.633290393
17480,-0.426323661
17481,-0.302582446
17482,-2.183620943
17483,0.009971444
17484,-0.681492912
17485,-2.212077608
17486,-2.841397715
17487,-0.640041397
17488,-0.867678394
17489,-0.286068607
17490,-1.651141963
17491,-3.266207586
17492,-0.800471919
17493,-2.985725594
17494,-1.401102239
17495,-1.074806405
17496,-3.105918714
17497,-1.44283891
17498,-3.025792685
17499,-0.133656622
17500,-1.753546717
17501,-0.312759834
17502,-1.733998661
17503,-0.519181813
17504,-0.98708908
17505,-2.464691081
17506,-3.492704908
17507,0.523568125
17508,-0.34147935
17509,0.160063371
17510,-1.845958508
17511,-3.86557981
17512,-0.267902258
17513,-0.42811147
17514,-1.948624066
17515,-0.147508135
17516,-3.109025844
17517,-2.083859835
17518,-2.369219796
17519,-2.764530059
17520,-0.854010693
17521,-0.420332472
17522,-2.577511449
17523,-1.686608709
17524,-2.053985237
17525,-0.612337815
17526,-3.693881691
17527,-1.321876564
17528,-2.073538708
17529,-2.83009759
17530,-0.499820701
17531,-0.46331201
17532,-3.333219782
17533,-1.419661683
17534,-1.963602351
17535,-1.742181953
17536,-3.118304866
17537,-3.201219139
17538,-3.387108936
17539,-1.881789384
17540,-2.136062669
17541,-1.779636344
17542,-2.033235782
17543,-0.561324992
17544,-1.406111306
17545,-2.419129149
17546,-0.438277597
17547,-1.338873396
17548,-0.340822813
17549,-0.009340027
17550,-2.073757469
17551,-3.615629971
17552,-3.775932139
17553,-2.414699299
17554,-0.330450284
17555,-1.340273828
17556,-0.335195162
17557,-3.42153349
17558,0.657376764
17559,-2.723713773
17560,-3.218445934
17561,-2.747736774
17562,-2.439112619
17563,-0.015720058
17564,0.029672192
17565,-2.696844535
17566,-0.988678666
17567,-0.648184843
17568,-2.417372467
17569,-2.427981752
17570,-2.862241482
17571,-0.419512187
17572,-2.406347445
17573,-3.992497583
17574,-1.629124974
17575,-0.791313737
17576,-0.436119874
17577,-3.378005604
17578,-0.494792766
17579,-3.687739492
17580,-1.618296156
17581,-1.065268834
17582,-2.566399297
17583,-0.865157095
17584,-1.349361979
17585,-0.608442405
17586,-2.071438336
17587,-0.495056906
17588,-3.291212215
17589,0.381821523
17590,1.08936652
17591,-3.361652766
17592,-2.984808051
17593,-2.65455912
17594,-0.726489801
17595,-3.730018806
17596,-2.615659483
17597,-3.548238184
17598,-2.795656813
17599,-2.174576838
17600,-0.22762266
17601,-0.2612962
17602,-2.8140291
17603,-1.094498727
17604,-2.796705407
17605,-3.030188789
17606,-0.164030854
17607,-2.368737709
17608,-0.395046028
17609,-1.868705192
17610,-0.835513546
17611,-1.46849773
17612,-0.611923362
17613,-0.463063194
17614,-2.918368449
17615,-2.989434174
17616,-1.190016155
17617,-0.78702493
17618,-2.565204122
17619,-0.23449357
17620,-1.790587183
17621,-0.801602346
17622,-0.732639593
17623,-2.178899291
17624,-0.283341244
17625,-1.693690078
17626,-1.062735716
17627,-1.370960192
17628,-2.484672389
17629,-1.062448852
17630,-0.981524949
17631,-2.501234475
17632,-2.507747509
17633,-0.484480017
17634,-2.272040511
17635,0.025325715
17636,-0.148745067
17637,-1.836533382
17638,-3.405625045
17639,-1.483728256
17640,-2.180584376
17641,-2.66811605
17642,-0.58305806
17643,-0.442176749
17644,-1.131009135
17645,-0.068285673
17646,0.799318975
17647,-1.788699106
17648,-0.630233004
17649,-2.149099796
17650,-2.095414
17651,-2.508237931
17652,-0.117961572
17653,-1.010125983
17654,-2.422360016
17655,-2.288945206
17656,-2.719095638
17657,-3.142304453
17658,-3.747305415
17659,-0.513785493
17660,-2.885087014
17661,-2.951757041
17662,-2.681372988
17663,-0.911414301
17664,-3.008158514
17665,-1.891359996
17666,-2.560134676
17667,-1.017966238
17668,-3.315699506
17669,-2.968767742
17670,-2.64293478
17671,-1.575904041
17672,-3.60681569
17673,-2.166714648
17674,-0.143096297
17675,-1.362341942
17676,-3.335616591
17677,-1.129117555
17678,-1.742394779
17679,-2.307516828
17680,-0.909193322
17681,-2.428071826
17682,-1.833636298
17683,-3.26774197
17684,-1.968614641
17685,-0.715206461
17686,0.025665809
17687,-0.357645853
17688,-2.735202177
17689,0.022166743
17690,-0.466226438
17691,-3.199249955
17692,-2.772341455
17693,-1.727377403
17694,-0.852808336
17695,-2.185731776
17696,-2.037011136
17697,-2.596718311
17698,-0.308470045
17699,-1.059354265
17700,-2.305267957
17701,-3.997658923
17702,-0.704334302
17703,-3.727650395
17704,-1.70293092
17705,-0.370468422
17706,-2.977847398
17707,-1.383382618
17708,-0.24974132
17709,-3.522757313
17710,-4.012782806
17711,-0.16703008
17712,-0.696857389
17713,-3.114694732
17714,-2.462217792
17715,-3.034247741
17716,-0.591233004
17717,-1.650243059
17718,-2.278975934
17719,-0.709327018
17720,-0.37968895
17721,-1.339608196
17722,-2.739208279
17723,-2.046307796
17724,-0.104570908
17725,-1.389852611
17726,-0.432615518
17727,-0.503253372
17728,-0.264065709
17729,-0.369995304
17730,-0.805117492
17731,-0.42462851
17732,-0.80728014
17733,-0.855678824
17734,-2.293396998
17735,-2.516582206
17736,-0.23811425
17737,-0.833125402
17738,-0.705660143
17739,-0.639241158
17740,-0.610542044
17741,-1.952930963
17742,-0.010339023
17743,-1.70331116
17744,-2.563849473
17745,-3.220940501
17746,-0.546753952
17747,-0.589028898
17748,-1.142819985
17749,-2.644670087
17750,-0.64376669
17751,-0.707025664
17752,-0.055406763
17753,-2.644014174
17754,-1.22848976
17755,-0.230671227
17756,-1.759561573
17757,-0.897925064
17758,-0.117205669
17759,-2.475083015
17760,-2.392550982
17761,-2.21600329
17762,-1.955585384
17763,-0.532996205
17764,-2.51025507
17765,-2.14326583
17766,-2.218351378
17767,-3.37482992
17768,-2.169529488
17769,0.109825972
17770,-1.763333526
17771,-1.139840399
17772,-2.467511833
17773,-2.659873789
17774,-3.473406031
17775,-0.253480427
17776,-1.975153037
17777,-0.408881005
17778,-0.417851328
17779,-0.205283536
17780,-0.236922476
17781,-3.042512577
17782,-2.399860507
17783,-1.364370147
17784,-0.549068821
17785,-1.769687625
17786,-1.532261468
17787,-0.111685611
17788,-0.784872095
17789,-0.505832175
17790,-3.174122538
17791,-0.48600304
17792,-2.359690298
17793,-0.138255523
17794,-1.487022271
17795,-1.027069842
17796,-2.850463936
17797,-1.286080928
17798,-1.511890737
17799,-2.802647242
17800,-0.617775561
17801,-0.601751182
17802,-2.277659217
17803,-2.121530453
17804,-3.751238917
17805,-0.424986899
17806,-3.763956284
17807,-1.193842615
17808,-2.186028779
17809,-1.559176787
17810,-0.216602949
17811,-0.900858703
17812,-0.50301402
17813,-1.807993121
17814,-1.563367844
17815,-0.106919176
17816,-0.684971576
17817,-1.449378129
17818,-2.795288599
